freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,NAC,GRS,P1_NCH_AW67,NL,21373.67,22713.0,23584.0,24522.0,25393.0,25929.0,27336.0,28140.0,28907.82,29756.04,30294.05,31012.29,31268.9,32126.5,32401.2,33191.8,33580.4,34069.5,34565.3,35489.9,36655.7,37734.4,39456.3,41613.7,38487.48,40626.12
A,NAC,GRS,P1_NCH_AW67,NO,199917.95,218990.17,230477.99,236810.16,245327.87,253593.66,266502.55,282014.39,297220.71,305663.38,316036.32,329018.24,338038.45,351674.29,360380.27,372968.82,377001.26,383298.57,395873.97,410452.57,421343.59,441484.53,461921.69,487509.25,,
A,NAC,GRS,P1_NCH_AW67,PL,15450.87,16605.28,16955.69,17721.5,18089.33,18685.63,19611.57,21635.88,22586.37,23368.26,24442.94,25949.77,26937.35,27906.84,29823.71,30911.12,31964.16,34183.4,36724.04,39252.62,44710.44,44969.06,50967.57,57691.02,69489.72,75640.32
A,NAC,GRS,P1_NCH_AW67,PT,7533.88,7832.9,8108.71,8425.06,8710.64,9002.72,9256.8,9705.07,9986.79,10199.57,10381.6,10390.09,10476.7,10560.87,10483.84,10573.24,10627.62,10826.23,11119.65,11586.6,11706.03,12334.78,13022.34,14069.84,17454.84,18604.56
A,NAC,GRS,P1_NCH_AW67,RO,,,,,,,,,13458.96,14198.64,15332.28,16305.12,16835.76,17302.08,18524.16,20405.52,22230.6,24883.8,32964.0,36437.28,39203.04,42177.84,47572.68,55291.08,72778.08,80142.72
A,NAC,GRS,P1_NCH_AW67,SE,176599.27,186391.99,191999.22,196829.92,204840.44,211379.64,217494.06,225668.06,236154.9,242734.97,246699.36,252127.03,259933.2,266807.4,273485.96,277450.35,284725.21,292000.07,299871.23,304898.24,311004.62,319104.92,330825.9,346062.37,360963.84,374873.04
A,NAC,GRS,P1_NCH_AW67,SI,5137.76,6015.12,6788.17,7612.94,8313.58,8694.81,9166.75,9798.85,10565.04,10772.96,11332.86,11639.67,11750.46,11840.91,12025.16,12121.64,12286.46,12622.13,13111.23,13577.55,14106.18,14924.92,15833.44,17362.38,23677.8,26105.88
A,NAC,GRS,P1_NCH_AW67,SK,4980.02,5297.65,5436.15,5619.73,6011.88,6228.97,6429.32,6216.64,6345.41,6208.14,6427.02,6654.04,6786.13,6902.64,7190.08,7358.59,7575.97,7868.91,8345.06,8813.1,8990.01,9671.22,10484.49,11549.9,15211.68,16240.8
A,NAC,GRS,P1_NCH_AW67,TR,3715169720.0,5193728027.0,7076102316.0,8465893527.0,9352.53,10543.79,10482.15,8961.92,9991.71,11002.07,12077.42,13204.36,14721.91,16531.58,18416.29,20897.97,25029.19,27744.03,32822.63,41421.41,48901.96,58290.0,100897.98,208147.04,,
A,NAC,GRS,P1_NCH_AW67,UK,16689.7,17348.31,17985.48,18772.73,19639.04,20323.78,21050.73,22254.72,22365.94,22371.97,22978.99,22835.61,23358.88,23508.96,23530.4,24105.26,24858.34,25809.07,26549.42,27463.3,,,,,,
A,NAC,GRS,P1_NCH_AW67,US,22196.6,22778.85,23467.32,24175.96,24615.2,25216.48,26382.59,28182.88,28941.32,29677.65,30595.55,31419.65,31989.82,32678.58,33566.3,34145.21,34803.15,35761.85,36888.86,37906.59,39876.39,41655.56,43446.03,45378.71,,
A,NAC,GRS,P1_NCH_AW80,AT,23785.6,24224.0,24772.8,25830.4,26361.6,27220.0,28114.4,28982.4,29806.4,30265.41,30803.01,31754.08,32566.72,33552.27,34250.92,35128.61,36058.1,36801.39,37662.25,38718.19,39269.53,40357.65,42500.43,45542.09,48528.0,50102.4
A,NAC,GRS,P1_NCH_AW80,BE,25315.2,26487.2,27464.0,27714.4,28563.2,29338.16,30139.2,30927.2,32558.4,33719.2,34738.4,35708.8,36708.8,36957.6,37160.8,37183.2,37222.4,38021.6,38916.0,39826.4,40249.6,41062.4,44030.4,47130.4,47635.2,47635.2
A,NAC,GRS,P1_NCH_AW80,BG,,,,,,,,,2662.44,3015.39,3238.32,3466.15,3672.3,3876.0,4116.51,4428.2,4785.28,5264.67,5615.62,6281.53,6817.36,7687.38,8834.31,10196.39,13154.72,14897.23
A,NAC,GRS,P1_NCH_AW80,CH,58328.0,59896.8,61196.0,62001.6,63038.4,63696.0,64581.6,66709.79,66470.4,67052.18,68054.4,68645.28,71491.2,72355.12,69456.0,69226.8,71328.0,71593.37,72480.0,73701.23,75052.8,77937.73,76944.0,77891.06,,
A,NAC,GRS,P1_NCH_AW80,CY,,,,,,13120.0,13991.69,14935.11,,,,,,,16569.6,,,16953.6,17491.2,17865.6,17952.0,18595.2,20332.8,21984.0,26841.6,27753.6
A,NAC,GRS,P1_NCH_AW80,CZ,128737.6,139276.8,149703.2,156906.4,167264.0,175240.0,186864.0,200568.0,218120.0,224077.6,230470.4,236859.2,243057.6,241856.8,249154.4,256768.0,267684.8,284878.4,306358.4,328463.2,338828.0,357128.8,383698.4,414706.4,495763.2,528787.2
A,NAC,GRS,P1_NCH_AW80,DE,27520.0,28160.0,29120.0,29760.0,30480.0,30960.0,31319.2,32080.0,32800.0,32480.0,33388.8,34640.0,35520.0,35920.0,36776.0,37680.0,38480.0,39120.0,40344.0,41440.0,40800.0,42240.0,45899.2,48342.4,44784.0,46406.4
A,NAC,GRS,P1_NCH_AW80,DK,225360.0,233680.0,242000.0,249040.0,253200.0,256240.0,264720.0,277120.0,287440.0,293640.8,300858.4,309165.28,313560.8,314770.08,318080.0,322880.0,325280.0,329636.0,336880.0,345840.0,352000.0,361440.0,375520.0,391680.0,416726.4,427564.8
A,NAC,GRS,P1_NCH_AW80,EE,3144.45,3530.84,3937.11,4265.67,4577.35,5043.4,5964.44,7151.51,8035.65,7593.21,7769.77,8294.4,8803.22,9385.5,9870.39,10435.79,11226.33,11993.34,12587.33,13453.38,13778.8,14791.47,16177.86,18046.84,21811.2,23491.2
A,NAC,GRS,P1_NCH_AW80,EL,12217.67,12572.8,13887.2,15392.0,17156.8,17610.4,19040.0,19148.0,19080.0,19655.2,19324.8,19106.4,18621.6,16838.4,17057.6,16364.0,15992.8,15887.2,15939.2,16240.8,14967.2,16045.6,17745.6,19247.2,21926.4,23721.6
A,NAC,GRS,P1_NCH_AW80,ES,13855.25,14335.44,14880.62,15507.77,16036.3,16493.04,16934.26,17591.42,18601.51,19331.33,19828.7,20412.26,20715.38,20821.34,20952.62,21180.24,21159.05,21239.83,21537.41,21833.98,20822.45,22056.38,23023.9,24199.97,27244.8,28060.8
A,NAC,GRS,P1_NCH_AW80,FI,21089.6,21976.8,23066.4,23699.2,24594.4,25668.8,26834.4,28447.2,29897.6,30755.2,31516.0,32194.4,33130.4,33957.6,34163.2,34614.4,35026.4,35332.0,36064.8,36893.6,38466.4,39463.2,40664.0,42325.6,41904.0,43622.4
A,NAC,GRS,P1_NCH_AW80,FR,21369.6,21934.4,22548.0,23077.6,23686.4,24416.72,25094.88,25930.72,26863.92,27305.6,27754.4,28391.2,28914.4,29292.8,29788.0,30380.0,30300.0,30441.6,30916.8,31285.46,30135.52,31669.9,33493.6,34880.06,34905.6,35520.0
A,NAC,GRS,P1_NCH_AW80,HR,,,,,,,,,,,,,,9082.67,9197.32,9370.66,9480.63,9777.06,10239.0,10596.03,11182.96,11612.54,12724.55,14525.6,17702.4,19689.6
A,NAC,GRS,P1_NCH_AW80,HU,868992.0,1006896.0,1139587.2,1244620.8,1356086.4,1452681.6,1588329.6,1724947.2,1868899.2,1949126.4,2009616.0,2116569.6,2272089.6,2347795.2,2442691.2,2538144.0,2674627.2,2984486.4,3294182.4,3674879.2,4035081.03,4345353.6,5021433.6,5843049.6,6750163.2,7384521.6
A,NAC,GRS,P1_NCH_AW80,IE,23139.24,25339.82,26380.71,27910.5,29400.33,30451.73,31469.49,32787.95,34226.49,33389.96,33584.53,33376.44,34013.96,34436.8,34696.98,34986.31,35770.31,36403.2,37781.24,42276.0,43169.6,44851.2,45965.6,49077.5,47548.8,49372.8
A,NAC,GRS,P1_NCH_AW80,IS,2169600.0,2380800.0,2515200.0,2688000.0,2880000.0,3312000.0,3676800.0,4060800.0,4358400.0,4060800.0,4204800.0,4502400.0,4896000.0,5328000.0,5740800.0,6134400.0,6633600.0,6787200.0,6969600.0,7238400.0,7612800.0,7881600.0,8352000.0,8976000.0,,
A,NAC,GRS,P1_NCH_AW80,IT,17240.0,17745.6,18112.0,18490.4,18978.4,19560.0,20192.8,20644.0,21476.0,21935.2,22594.4,23097.6,23552.0,23986.4,24277.6,24440.0,24495.2,24556.8,24769.6,25095.2,25772.8,26488.8,26654.4,27421.6,31113.6,32044.8
A,NAC,GRS,P1_NCH_AW80,JP,3989692.68,4036560.89,3980288.28,3923187.8,3937598.73,3983084.01,3983324.32,3990719.88,3987158.22,3862401.12,3818460.75,3857108.0,3914672.49,3868476.14,3977963.74,4067124.73,4110953.9,4116245.74,4165545.09,4177407.67,4066177.53,4069989.99,4132554.71,4218985.71,,
A,NAC,GRS,P1_NCH_AW80,LT,2728.32,2730.79,2797.66,2952.14,3174.11,3505.74,4117.42,5044.39,5918.26,5515.66,5388.05,5559.31,5816.22,6165.98,6492.96,6898.56,7495.68,8172.48,8930.4,12348.0,13475.52,14848.32,16956.48,19045.44,23030.4,25104.0
A,NAC,GRS,P1_NCH_AW80,LU,28700.0,30196.0,30753.6,31669.6,32460.0,33653.47,34831.09,36211.67,37634.06,38546.73,39509.28,40539.42,41576.8,42904.0,43936.0,44686.4,45158.4,46590.4,47786.4,48716.8,51539.2,52413.6,54862.4,58354.4,64732.8,67008.0
A,NAC,GRS,P1_NCH_AW80,LV,1474.22,1583.7,1745.97,2144.16,2489.66,3033.62,3756.37,4924.98,5979.91,5937.97,5885.77,6135.97,6267.33,6602.13,7113.6,7670.4,8112.0,8784.0,9513.6,10243.2,10924.8,12220.8,13200.0,14716.8,19449.6,20966.4
A,NAC,GRS,P1_NCH_AW80,MT,,,,,,11726.59,12144.42,12427.67,13420.0,13696.0,14357.6,15764.0,16360.8,16838.4,16400.0,16754.4,17478.4,17944.8,18664.8,20055.2,20721.6,19160.0,20968.8,21880.8,26409.6,26294.4
A,NAC,GRS,P1_NCH_AW80,NL,25520.8,27120.0,28160.0,29280.0,30320.0,30960.0,32640.0,33600.0,34516.8,35529.6,36172.0,37029.6,37336.0,38360.0,38688.0,39632.0,40096.0,40680.0,41272.0,42376.0,43768.0,45056.0,47112.0,49688.0,45955.2,48508.8
A,NAC,GRS,P1_NCH_AW80,NO,238708.0,261480.8,275197.6,282758.4,292928.8,302798.4,318212.0,336733.6,354890.4,364971.2,377356.8,392857.6,403628.0,419909.6,430304.8,445335.9,450150.76,457669.94,472685.34,490092.62,503096.83,527145.7,551548.29,582100.59,,
A,NAC,GRS,P1_NCH_AW80,PL,18448.8,19827.2,20245.6,21160.0,21599.2,22311.2,23416.8,25833.89,26968.8,27902.4,29185.6,30984.8,32164.0,33321.6,35610.4,36908.8,38166.16,40816.0,43849.6,46868.8,53385.6,53694.4,60856.8,68884.8,82972.8,90316.8
A,NAC,GRS,P1_NCH_AW80,PT,8995.68,9352.72,9682.05,10059.77,10400.76,10749.51,11052.9,11588.14,11924.53,12178.6,12395.94,12406.08,12509.5,12610.0,12518.02,12624.77,12689.69,12926.84,13277.19,13834.75,13977.34,14728.09,15549.06,16799.81,20841.6,22214.4
A,NAC,GRS,P1_NCH_AW80,RO,,,,,,,,,16070.4,16953.6,18307.2,19468.8,20102.4,20659.2,22118.4,24364.8,26544.0,29712.0,39360.0,43507.2,46809.6,50361.6,56803.2,66019.2,86899.2,95692.8
A,NAC,GRS,P1_NCH_AW80,SE,210864.8,222557.6,229252.8,235020.8,244585.6,252393.6,259694.4,269454.4,281976.0,289832.8,294566.4,301047.2,310368.0,318576.0,326550.4,331284.0,339970.4,348656.8,358055.2,364057.6,371348.8,381020.8,395016.0,413208.8,431001.6,447609.6
A,NAC,GRS,P1_NCH_AW80,SI,6134.64,7182.23,8105.29,9090.09,9926.67,10381.86,10945.37,11700.12,12614.98,12863.23,13531.78,13898.11,14030.4,14138.4,14358.4,14473.6,14670.4,15071.2,15655.2,16212.0,16843.2,17820.8,18905.6,20731.2,28272.0,31171.2
A,NAC,GRS,P1_NCH_AW80,SK,5946.29,6325.54,6490.93,6710.13,7178.36,7437.59,7676.81,7422.84,7576.61,7412.7,7674.06,7945.12,8102.84,8241.96,8585.17,8786.38,9045.94,9395.72,9964.25,10523.11,10734.34,11547.72,12518.79,13790.92,18163.2,19392.0
A,NAC,GRS,P1_NCH_AW80,TR,4436023546.0,6201466301.0,8449077392.0,10108529585.0,11167.2,12589.6,12516.0,10700.8,11930.4,13136.8,14420.8,15766.4,17578.4,19739.2,21989.6,24952.8,29885.6,33127.2,39191.2,49458.4,58390.4,69600.0,120475.2,248533.78,,
A,NAC,GRS,P1_NCH_AW80,UK,19928.0,20714.4,21475.2,22415.2,23449.6,24267.2,25135.2,26572.8,26705.6,26712.8,27437.6,27266.4,27891.2,28070.4,28096.0,28782.4,29681.6,30816.8,31700.8,32792.0,,,,,,
A,NAC,GRS,P1_NCH_AW80,US,26503.41,27198.62,28020.68,28866.82,29391.29,30109.23,31501.6,33651.2,34556.8,35436.0,36532.0,37516.0,38196.8,39019.2,40079.16,40770.4,41556.0,42700.71,44046.4,45261.6,47613.6,49737.98,51875.86,54183.54,,
A,NAC,NET,CPL_CH2_AW100,AT,25227.8,25475.92,25885.11,26837.62,27190.26,27969.56,28577.26,29156.03,29677.88,31258.42,31600.7,32131.62,32649.0,33276.48,33788.49,34414.48,36707.82,37220.14,37847.53,41162.12,42589.37,42549.21,47272.61,48897.51,51659.04,52741.33
A,NAC,NET,CPL_CH2_AW100,BE,24140.13,25010.34,25944.5,26526.72,27854.48,28562.29,29339.22,30096.45,31513.01,32705.19,33195.88,34050.25,35073.83,35566.07,35797.13,35988.82,36799.45,37611.67,38703.54,40130.11,40667.33,41452.93,43630.95,47087.83,48658.58,49287.74
A,NAC,NET,CPL_CH2_AW100,BG,,,,,,,,,2912.64,3380.81,3631.78,3825.88,4027.88,4227.48,4555.19,4860.6,5230.95,5674.63,6019.66,6665.57,7185.32,8468.92,9704.13,11043.72,14201.61,15891.8
A,NAC,NET,CPL_CH2_AW100,CH,68625.55,70352.38,71745.32,72840.62,74068.48,74785.13,76224.95,78390.91,79990.73,79927.3,80920.98,81853.63,85359.51,86674.14,83670.93,83441.76,85624.17,85908.95,86810.85,88064.82,89298.57,92149.58,91173.28,92142.73,,
A,NAC,NET,CPL_CH2_AW100,CY,,,,,,16040.38,17060.12,18173.1,,,,,,,20136.46,,,20571.22,21066.89,21338.46,21117.29,21519.51,23071.84,24659.02,28808.26,29649.86
A,NAC,NET,CPL_CH2_AW100,CZ,169490.13,177980.22,189742.0,192744.53,200602.91,215948.8,233499.25,266248.88,291495.28,297643.25,304215.41,290323.0,300461.34,299427.16,305712.22,314669.44,335171.53,353479.53,382179.16,402490.09,412670.69,465309.78,494805.03,529387.44,556826.74,587126.26
A,NAC,NET,CPL_CH2_AW100,DE,26831.6,27674.96,28613.4,28872.0,29920.15,30175.28,30305.54,31055.1,31778.88,32233.75,33556.89,34313.38,35041.1,35537.43,36279.55,37098.02,37795.57,38391.27,39524.89,40832.65,41267.75,42545.2,45667.54,48660.97,46787.17,48420.4
A,NAC,NET,CPL_CH2_AW100,DK,202335.56,211215.23,219934.19,226492.38,231884.03,235223.22,242227.63,252341.22,262268.44,270026.81,282531.72,288633.66,291954.81,294558.28,298751.38,301616.34,303972.75,308209.44,325997.13,332715.5,338243.94,336938.22,347080.47,360484.94,390134.06,404268.79
A,NAC,NET,CPL_CH2_AW100,EE,3515.27,3952.44,4349.34,4650.22,5210.21,5829.3,7224.87,8403.41,9797.28,8914.37,9005.12,9510.34,9998.73,10631.78,11101.03,12457.62,13432.31,14235.04,15559.29,16411.2,16686.22,17542.04,18713.69,20863.58,23382.22,24457.46
A,NAC,NET,CPL_CH2_AW100,EL,13994.16,14538.21,15792.73,17435.95,19009.18,19473.72,20645.18,21233.85,21370.45,22114.54,22151.91,20875.83,20368.96,17609.89,17895.19,17583.73,17001.37,16873.64,17226.61,17515.34,16545.07,17848.06,19005.33,20267.95,21140.56,23413.27
A,NAC,NET,CPL_CH2_AW100,ES,15324.04,15751.25,16236.28,17060.87,17531.09,17944.64,18344.53,19214.65,20568.26,21217.56,21260.06,21773.81,21954.38,22041.2,22148.78,22785.53,22766.68,22857.77,23117.99,23386.32,22501.78,23574.21,24440.8,25460.28,29655.7,30345.37
A,NAC,NET,CPL_CH2_AW100,FI,19836.27,20916.81,21991.21,22696.01,23788.64,24650.75,25808.87,27270.36,28552.18,29717.47,30329.54,30958.02,31878.76,32285.99,32273.22,32370.41,32753.35,33228.34,33796.86,34531.78,35588.62,36302.79,37597.52,38662.77,39004.04,40186.29
A,NAC,NET,CPL_CH2_AW100,FR,22420.93,23044.02,23662.31,24115.43,24759.01,25358.85,25992.01,26795.21,27750.99,28119.61,28549.16,29155.54,29642.73,30223.19,30626.55,31149.88,31035.51,31158.97,31929.2,32733.26,32078.2,32921.95,34730.67,36211.24,38981.99,39569.83
A,NAC,NET,CPL_CH2_AW100,HR,,,,,,,,,,,,,,9722.06,9841.41,10013.01,10116.2,10406.75,10864.85,11221.87,11818.95,12247.7,13360.25,15161.22,18655.91,20587.2
A,NAC,NET,CPL_CH2_AW100,HU,863765.63,984816.88,1130112.5,1284614.13,1361407.88,1462034.88,1573713.75,1624206.5,1761507.13,1835615.0,2042759.63,2276297.25,2401497.25,2481457.25,2559153.5,2637305.5,2842471.75,3160054.25,3477501.0,3853931.25,4153349.0,4411263.0,4973254.5,5656223.0,6410261.16,6937571.58
A,NAC,NET,CPL_CH2_AW100,IE,25772.34,29061.74,31196.32,33513.37,35431.87,36970.41,38443.04,40423.01,42261.66,40275.92,39640.63,38852.54,39251.73,39001.28,39157.39,39844.52,41156.95,41886.58,43136.52,46562.2,47252.71,48340.32,49802.91,53011.82,52462.66,54316.0
A,NAC,NET,CPL_CH2_AW100,IS,2470038.0,2708196.0,2769929.5,2936328.0,3098498.5,3518641.0,3897338.0,4325979.5,4685241.0,4581788.5,4615057.5,4811938.0,5304632.5,5646398.5,6039261.0,6328887.5,6824509.0,7104891.0,7424388.0,7729530.0,8152790.0,8437846.0,8901737.0,9450312.0,,
A,NAC,NET,CPL_CH2_AW100,IT,17547.48,18304.63,18972.22,19485.97,19826.84,20742.07,21142.0,21905.87,22472.35,22842.58,23202.31,23446.56,23809.06,24395.82,24651.18,24756.05,24796.11,24866.72,25018.73,25191.81,26568.08,27476.96,28749.29,29842.71,32528.96,35065.37
A,NAC,NET,CPL_CH2_AW100,JP,4199525.5,4245519.5,4177199.0,4208923.0,4238914.5,4273406.5,4300625.5,4292583.0,4284123.5,4164003.5,4232348.5,4233925.5,4159998.0,4106282.75,4198111.5,4271807.5,4308343.5,4311570.0,4354511.0,4365232.0,4264704.5,4268150.5,4324695.0,4394530.5,,
A,NAC,NET,CPL_CH2_AW100,LT,2429.78,2430.91,2515.21,2760.82,3113.13,3551.26,4159.69,5135.61,6082.14,5879.31,5762.86,5919.14,6153.56,6472.72,6854.44,7232.65,7649.25,8617.69,9775.46,11482.13,13593.09,14467.01,16255.56,18052.69,21287.32,23762.96
A,NAC,NET,CPL_CH2_AW100,LU,35211.0,37501.44,39275.02,40342.82,41327.24,42573.57,43791.0,44866.91,46418.75,47804.27,48660.36,49092.39,50419.64,51406.73,52291.99,52652.11,53058.7,55428.25,56454.69,57262.7,59626.75,60380.97,62822.17,65427.08,76807.37,80253.55
A,NAC,NET,CPL_CH2_AW100,LV,1606.16,1700.13,1898.17,2279.87,2591.85,3077.73,3749.29,5011.24,6221.53,6218.58,5950.76,6187.7,6283.69,6652.31,7487.86,8135.05,8587.91,9148.27,9944.5,10777.73,11516.52,12959.17,14547.46,15818.0,19678.15,21765.44
A,NAC,NET,CPL_CH2_AW100,MT,,,,,,13433.83,13751.04,14048.12,15364.94,15673.94,16251.11,17420.96,17900.15,18479.16,18060.0,18392.25,19126.2,19505.15,20090.15,21307.19,21852.9,20872.74,22564.73,23516.01,29424.04,31178.46
A,NAC,NET,CPL_CH2_AW100,NL,24741.58,26872.71,27947.85,28932.97,29437.6,30067.85,31701.83,32575.56,33212.45,34364.98,34539.26,35161.11,35083.9,36217.85,36906.67,37588.5,37942.7,38387.42,38727.73,40376.17,43113.93,44478.62,46045.43,49905.13,43189.77,44998.28
A,NAC,NET,CPL_CH2_AW100,NO,240859.17,260578.34,272827.47,280733.63,290119.38,301539.72,315278.28,330210.19,346470.38,357346.13,368753.78,382217.75,393161.31,408049.63,413044.09,427542.28,435052.03,443844.16,452220.03,470418.41,481389.09,502314.47,522435.28,551799.81,,
A,NAC,NET,CPL_CH2_AW100,PL,17954.87,19367.15,19849.97,20635.78,20978.54,21536.76,22597.27,25507.46,27701.72,28660.7,29978.77,31826.87,33038.11,34119.59,36217.54,37407.68,47560.2,52989.09,54145.66,56318.68,65894.34,66180.72,77017.77,84224.84,108900.01,116154.73
A,NAC,NET,CPL_CH2_AW100,PT,9670.87,10527.35,10918.06,11367.22,11621.65,12140.03,12484.47,13107.57,13693.18,14109.84,14299.57,14053.22,14150.17,13893.7,13808.04,13702.45,14330.43,14558.48,14896.03,15415.25,15553.8,16245.96,17003.62,18336.11,24163.71,25675.0
A,NAC,NET,CPL_CH2_AW100,RO,,,,,,,,,15723.1,17192.23,18353.4,19188.79,19107.66,21223.2,22485.28,26699.23,28686.52,29657.07,33056.28,36326.27,40514.42,44851.62,50627.82,58448.39,73200.0,79296.0
A,NAC,NET,CPL_CH2_AW100,SE,195086.0,210879.0,221601.0,224804.0,232163.0,239896.0,250762.0,270270.0,283989.0,296677.0,304001.0,309810.0,318356.0,325247.0,335651.0,339312.0,346215.0,353852.0,366327.0,375179.0,381643.0,391856.0,405842.0,424456.0,444585.35,462827.35
A,NAC,NET,CPL_CH2_AW100,SI,6891.3,8015.2,9024.71,10093.93,10973.68,11792.4,12345.49,13078.83,14208.74,14534.38,15148.82,15491.75,15638.59,15765.87,15945.82,16040.05,16201.02,16528.85,17006.54,17461.97,17478.83,18278.46,19456.92,21332.4,26932.87,27835.05
A,NAC,NET,CPL_CH2_AW100,SK,7049.09,7381.73,7701.52,7878.92,8687.99,8994.42,9210.4,8825.29,8849.0,9006.09,9266.57,9333.62,9529.21,9710.09,10051.28,10227.7,10455.29,10761.99,11278.07,11839.35,12161.73,13130.48,14824.33,18682.72,20735.18,20759.61
A,NAC,NET,CPL_CH2_AW100,TR,3951710208.0,5355280896.0,7380347904.0,8874436608.0,9708.37,10936.74,10894.73,9390.42,11262.7,12401.85,13562.86,14816.64,16493.39,18447.15,20478.38,23195.17,27849.93,30529.62,35885.67,45045.77,53238.13,63062.8,109427.64,225868.66,,
A,NAC,NET,CPL_CH2_AW100,UK,19781.1,21147.14,21859.02,22478.91,23431.33,24217.52,25038.73,26368.19,27023.36,27242.63,27893.29,27843.15,27998.33,28435.65,28611.79,29562.87,30410.27,31497.67,32358.27,33457.67,,,,,,
A,NAC,NET,CPL_CH2_AW100,US,28355.9,29295.01,30186.38,32182.31,32738.33,33520.67,34903.3,36960.59,38945.57,39806.67,40541.51,41637.99,42294.82,42274.82,43286.56,43980.94,44710.21,45741.86,48584.85,49818.85,57900.13,61721.72,56217.23,58748.44,,
A,NAC,NET,CPL_CH2_AW100_100,AT,45390.3,45886.55,46700.62,48430.44,48525.73,50084.32,51299.72,52457.25,53500.97,56055.33,56739.88,57876.32,58911.09,60166.04,61122.86,62307.65,66783.24,67768.69,68953.87,72818.24,74952.73,75592.41,82029.22,86394.41,91848.98,94275.25
A,NAC,NET,CPL_CH2_AW100_100,BE,38962.22,40619.57,42304.15,43429.06,45347.53,46521.85,47817.6,49040.24,51379.1,53356.86,54400.86,55836.25,57532.48,58264.78,58619.59,58953.77,60218.27,61659.43,63774.71,65824.64,66552.41,67709.66,71793.7,77366.08,78746.57,79485.79
A,NAC,NET,CPL_CH2_AW100_100,BG,,,,,,,,,5518.5,6332.12,6834.07,6792.79,7196.8,7595.99,8067.34,8678.16,9418.86,10306.22,10934.93,12226.75,13266.25,15833.45,18058.44,21007.58,26286.45,29666.83
A,NAC,NET,CPL_CH2_AW100_100,CH,124185.14,127242.14,129811.63,132072.39,134184.61,135555.27,138284.03,142053.55,144114.05,144549.25,146349.0,148029.5,154386.67,156543.42,151366.64,150976.58,154762.59,155273.88,156798.28,159023.97,161218.36,166259.02,164530.95,166381.67,,
A,NAC,NET,CPL_CH2_AW100_100,CY,,,,,,31407.17,33447.89,35665.85,,,,,,,38952.93,,,39822.44,40813.77,41336.99,40888.57,41693.02,44719.62,47737.9,55165.44,56679.65
A,NAC,NET,CPL_CH2_AW100_100,CZ,263237.13,284285.09,303509.5,316509.03,335813.25,352438.0,382243.66,423293.66,457134.97,471653.66,484513.25,494317.97,509794.72,507726.34,520296.47,535810.88,565715.06,584191.06,646030.31,663662.19,704613.38,769092.25,825246.06,883710.81,1008929.47,1069528.51
A,NAC,NET,CPL_CH2_AW100_100,DE,42870.99,44494.01,46009.88,46455.71,48203.01,48970.89,49271.41,50700.13,52036.27,52301.4,55683.2,57182.28,58523.68,59427.97,60720.55,62112.47,63336.22,64387.13,66383.77,68681.65,68534.23,71564.4,77469.09,82401.95,78934.49,81448.73
A,NAC,NET,CPL_CH2_AW100_100,DK,348844.75,366396.16,383400.31,394723.59,409944.84,415824.19,428443.81,446658.81,464189.91,484335.47,506455.81,518661.97,525206.5,530173.5,537376.13,543068.63,547210.38,554851.13,567060.25,580514.25,590957.13,611216.38,632408.88,658051.0,687737.02,711647.04
A,NAC,NET,CPL_CH2_AW100_100,EE,6423.89,7218.46,7954.75,8556.5,9401.92,10572.61,12931.2,15334.29,17684.87,16281.44,16462.93,17471.71,18448.51,19714.59,20653.1,22726.43,24479.02,27116.49,28564.99,30148.81,30698.84,32410.48,34753.79,38573.56,44844.44,46994.91
A,NAC,NET,CPL_CH2_AW100_100,EL,27785.38,28870.99,31375.46,34579.4,37725.86,38651.95,40994.86,41896.4,42209.0,43736.57,43771.91,41357.67,40343.91,33939.78,34510.38,33887.46,32722.74,32467.28,32437.22,33014.69,31074.14,33680.12,36666.66,39191.91,40769.11,44582.54
A,NAC,NET,CPL_CH2_AW100_100,ES,28412.31,29266.73,30236.8,31793.75,32734.18,33561.29,34361.05,35834.66,38460.98,39691.23,39729.68,40713.39,40909.44,41083.09,41298.25,42658.77,42624.04,42866.3,43365.84,43907.18,42209.15,44280.53,46073.19,48112.15,53281.44,54660.8
A,NAC,NET,CPL_CH2_AW100_100,FI,37266.77,39427.86,41576.43,42986.03,45051.27,46775.5,49091.74,52014.71,54578.36,56908.94,58133.08,59379.95,61125.67,61940.14,61914.6,62322.22,63088.1,64060.03,65197.07,66666.91,68780.6,70208.93,72598.69,74928.89,75611.45,77975.94
A,NAC,NET,CPL_CH2_AW100_100,FR,40845.16,42082.39,43400.84,44298.23,45393.9,46649.13,47992.0,49537.02,51235.95,52062.14,52889.73,54000.99,54826.52,55466.16,56178.45,56979.66,56827.0,57130.29,58446.84,59451.97,58096.82,60476.18,63799.45,66602.92,67579.15,68770.21
A,NAC,NET,CPL_CH2_AW100_100,HR,,,,,,,,,,,,,,16878.11,17077.06,17731.2,17870.6,19311.05,19941.01,20452.71,21560.05,22344.65,24047.77,26799.61,32977.04,35719.22
